x_value,y_value,z_value 
10975,12518,6533
10976,12518,6534
10977,12523,6531
10978,12520,6529
10979,12516,6526
10980,12521,6524
10981,12519,6523
10982,12513,6528
10983,12511,6525
10984,12516,6529
10985,12514,6528
10986,12513,6530
10987,12513,6534
10988,12516,6540
10989,12519,6544
10990,12526,6548
10991,12527,6550
10992,12527,6552
10993,12534,6550
10994,12528,6547
10995,12528,6548
10996,12527,6548
10997,12521,6552
10998,12522,6557
10999,12521,6559
11000,12521,6555
11001,12516,6555
11002,12514,6556
11003,12511,6559
11004,12512,6558
11005,12516,6563
11006,12524,6567
11007,12518,6567
11008,12525,6568
11009,12529,6563
11010,12530,6565
11011,12524,6568
11012,12530,6567
11013,12534,6573
11014,12535,6572
11015,12535,6577
11016,12539,6583
11017,12536,6585
11018,12536,6581
11019,12532,6583
11020,12540,6588
11021,12534,6585
11022,12531,6588
11023,12526,6593
11024,12530,6594
11025,12528,6590
11026,12530,6589
11027,12536,6589
11028,12541,6589
11029,12544,6592
11030,12539,6595
11031,12543,6592
11032,12547,6598
11033,12541,6594
11034,12536,6593
11035,12544,6592
11036,12543,6588
11037,12546,6586
11038,12540,6581
11039,12548,6579
11040,12555,6582
11041,12563,6577
11042,12568,6572
11043,12576,6577
11044,12580,6578
11045,12580,6573
11046,12582,6579
11047,12589,6583
11048,12597,6586
11049,12596,6592
11050,12598,6597
11051,12594,6601
11052,12602,6602
11053,12608,6601
11054,12603,6605
11055,12609,6608
11056,12613,6607
11057,12611,6607
11058,12605,6611
11059,12612,6609
11060,12610,6605
11061,12604,6610
11062,12607,6608
11063,12611,6613
11064,12611,6613
11065,12618,6610
11066,12615,6614
11067,12610,6615
11068,12604,6610
11069,12599,6606
11070,12595,6608
11071,12592,6611
11072,12594,6611
11073,12595,6607
11074,12593,6605
11075,12591,6611
11076,12586,6609
11077,12593,6614
11078,12589,6609
11079,12589,6604
11080,12589,6603
11081,12585,6601
11082,12586,6607
11083,12586,6605
11084,12590,6609
11085,12584,6609
11086,12580,6609
11087,12575,6608
11088,12573,6610
11089,12578,6606
11090,12575,6601
11091,12570,6604
11092,12564,6602
11093,12566,6597
11094,12572,6594
11095,12573,6600
11096,12569,6597
11097,12564,6598
11098,12572,6593
11099,12578,6591
11100,12585,6597
11101,12592,6592
11102,12596,6598
11103,12594,6603
11104,12590,6604
11105,12593,6607
11106,12592,6604
11107,12595,6609
11108,12598,6611
11109,12606,6614
11110,12610,6611
11111,12604,6616
11112,12602,6621
11113,12603,6624
11114,12599,6628
11115,12597,6627
11116,12603,6628
11117,12601,6630
11118,12609,6633
11119,12612,6638
11120,12611,6635
11121,12612,6640
11122,12610,6639
11123,12616,6638
11124,12610,6643
11125,12616,6644
11126,12621,6639
11127,12617,6645
11128,12612,6645
11129,12609,6650
11130,12604,6653
11131,12602,6654
11132,12603,6652
11133,12603,6653
11134,12608,6655
11135,12616,6650
11136,12622,6647
11137,12624,6653
11138,12628,6655
11139,12624,6650
11140,12623,6654
11141,12619,6658
11142,12624,6655
11143,12618,6651
11144,12623,6655
11145,12619,6656
11146,12622,6660
11147,12617,6661
11148,12623,6658
11149,12630,6660
11150,12628,6656
11151,12624,6652
11152,12624,6654
11153,12621,6654
11154,12618,6660
11155,12623,6666
11156,12631,6672
11157,12632,6676
11158,12630,6682
11159,12634,6686
11160,12642,6689
11161,12636,6686
11162,12631,6690
11163,12633,6693
11164,12636,6695
11165,12636,6693
11166,12633,6694
11167,12632,6691
11168,12630,6686
11169,12629,6686
11170,12625,6692
11171,12619,6693
11172,12623,6693
11173,12628,6690
11174,12630,6686
11175,12632,6688
11176,12627,6690
11177,12624,6687
11178,12624,6689
11179,12623,6685
11180,12619,6687
11181,12622,6688
11182,12616,6688
11183,12621,6684
11184,12617,6688
11185,12620,6684
11186,12616,6681
11187,12624,6684
11188,12627,6685
11189,12634,6684
11190,12642,6681
11191,12647,6682
11192,12651,6688
11193,12649,6694
11194,12655,6692
11195,12651,6689
11196,12654,6695
11197,12648,6700
11198,12653,6705
11199,12658,6707
11200,12653,6707
11201,12651,6708
11202,12651,6711
11203,12645,6709
11204,12645,6709
11205,12646,6708
11206,12652,6704
11207,12653,6707
11208,12656,6706
11209,12662,6702
11210,12665,6703
11211,12664,6708
11212,12667,6711
11213,12671,6711
11214,12677,6707
11215,12671,6703
11216,12665,6698
11217,12668,6704
11218,12664,6705
11219,12671,6710
11220,12674,6713
11221,12672,6708
11222,12667,6714
11223,12669,6714
11224,12673,6710
11225,12669,6716
11226,12676,6713
11227,12670,6716
11228,12670,6714
11229,12674,6717
11230,12682,6723
11231,12677,6728
11232,12685,6725
11233,12686,6729
11234,12682,6733
11235,12681,6734
11236,12687,6732
11237,12691,6730
11238,12695,6735
11239,12692,6740
11240,12699,6744
11241,12693,6743
11242,12697,6748
11243,12703,6743
11244,12705,6739
11245,12700,6745
11246,12702,6745
11247,12706,6741
11248,12703,6741
11249,12709,6744
11250,12705,6744
11251,12703,6750
11252,12711,6754
11253,12710,6759
11254,12714,6761
11255,12720,6761
11256,12727,6757
11257,12722,6761
11258,12720,6759
11259,12718,6755
11260,12726,6756
11261,12734,6754
11262,12735,6759
11263,12735,6761
11264,12729,6759
11265,12725,6756
11266,12724,6756
11267,12732,6757
11268,12734,6760
11269,12733,6757
11270,12741,6760
11271,12744,6762
11272,12742,6767
11273,12741,6768
11274,12739,6771
11275,12740,6772
11276,12739,6773
11277,12744,6773
11278,12752,6779
11279,12746,6778
11280,12750,6784
11281,12748,6785
11282,12749,6786
11283,12745,6788
11284,12745,6791
11285,12747,6795
11286,12745,6792
11287,12745,6792
11288,12749,6788
11289,12753,6788
11290,12756,6787
11291,12762,6784
11292,12766,6779
11293,12770,6780
11294,12764,6783
11295,12758,6780
11296,12765,6783
11297,12770,6780
11298,12772,6781
11299,12776,6781
11300,12779,6777
11301,12780,6782
11302,12775,6783
11303,12769,6788
11304,12765,6791
11305,12767,6786
11306,12766,6789
11307,12766,6785
11308,12770,6790
11309,12766,6786
11310,12763,6792
11311,12761,6789
11312,12762,6791
11313,12763,6796
11314,12771,6794
11315,12779,6792
11316,12775,6791
11317,12782,6788
11318,12778,6790
11319,12780,6795
11320,12775,6793
11321,12777,6788
11322,12774,6792
11323,12770,6790
11324,12769,6790
11325,12767,6795
11326,12769,6801
11327,12777,6804
11328,12776,6808
11329,12774,6804
11330,12768,6803
11331,12766,6806
11332,12772,6806
11333,12780,6804
11334,12781,6799
11335,12788,6804
11336,12782,6801
11337,12779,6803
11338,12785,6808
11339,12780,6814
11340,12776,6817
11341,12770,6823
11342,12771,6819
11343,12775,6823
11344,12772,6829
11345,12777,6831
11346,12782,6836
11347,12784,6842
11348,12788,6839
11349,12793,6837
11350,12788,6840
11351,12782,6836
11352,12787,6832
11353,12788,6837
11354,12786,6842
11355,12782,6838
11356,12780,6844
11357,12785,6839
11358,12793,6840
11359,12787,6837
11360,12792,6837
11361,12794,6838
11362,12791,6834
11363,12786,6829
11364,12784,6826
11365,12790,6825
11366,12793,6830
11367,12795,6827
11368,12796,6827
11369,12799,6825
11370,12794,6826
11371,12796,6829
11372,12795,6834
11373,12799,6839
11374,12805,6845
11375,12807,6842
11376,12813,6837
11377,12808,6842
11378,12815,6846
11379,12809,6850
11380,12807,6856
11381,12804,6860
11382,12801,6863
11383,12803,6866
11384,12811,6869
11385,12806,6872
11386,12805,6878
11387,12806,6882
11388,12806,6884
11389,12802,6886
11390,12809,6882
11391,12817,6880
11392,12814,6877
11393,12817,6882
11394,12812,6883
11395,12811,6878
11396,12813,6883
11397,12820,6880
11398,12827,6884
11399,12831,6885
11400,12839,6888
11401,12835,6892
11402,12834,6890
11403,12840,6887
11404,12848,6891
11405,12855,6895
11406,12850,6893
11407,12856,6893
11408,12863,6898
11409,12869,6902
11410,12870,6907
11411,12872,6903
11412,12876,6898
11413,12873,6895
11414,12873,6898
11415,12869,6896
11416,12873,6895
11417,12877,6892
11418,12882,6895
11419,12887,6901
11420,12889,6903
11421,12884,6902
11422,12891,6898
11423,12896,6895
11424,12904,6895
11425,12902,6896
11426,12907,6900
11427,12907,6898
11428,12905,6903
11429,12900,6909
11430,12908,6914
11431,12912,6918
11432,12906,6921
11433,12910,6923
11434,12916,6929
11435,12913,6924
11436,12917,6927
11437,12924,6924
11438,12929,6930
11439,12925,6930
11440,12919,6929
11441,12916,6926
11442,12916,6922
11443,12912,6923
11444,12912,6926
11445,12916,6926
11446,12912,6932
11447,12912,6935
11448,12919,6938
11449,12919,6937
11450,12916,6933
11451,12917,6929
11452,12925,6927
11453,12925,6929
11454,12930,6930
11455,12930,6929
11456,12933,6924
11457,12939,6929
11458,12946,6931
11459,12951,6929
11460,12952,6930
11461,12950,6934
11462,12957,6929
11463,12964,6930
11464,12959,6931
11465,12956,6933
11466,12959,6935
11467,12962,6934
11468,12969,6939
11469,12976,6934
11470,12981,6940
11471,12986,6945
11472,12981,6951
11473,12976,6949
11474,12981,6953
11475,12976,6954
11476,12975,6960
11477,12982,6964
11478,12978,6968
11479,12976,6970
11480,12977,6972
11481,12973,6967
11482,12977,6973
11483,12976,6971
11484,12983,6967
11485,12977,6962
11486,12985,6966
11487,12980,6966
11488,12979,6966
11489,12983,6972
11490,12988,6967
11491,12985,6969
11492,12992,6971
11493,12987,6977
11494,12987,6977
11495,12987,6972
11496,12994,6978
11497,13000,6982
11498,12998,6981
11499,12994,6987
11500,12994,6985
11501,12989,6984
11502,12997,6986
11503,12999,6988
11504,13006,6992
11505,13010,6993
11506,13006,6994
11507,13014,6992
11508,13012,6991
11509,13009,6997
11510,13004,6992
11511,12998,6988
11512,12994,6988
11513,12992,6987
11514,12991,6986
11515,12998,6983
11516,13005,6985
11517,13003,6983
11518,13011,6979
11519,13009,6974
11520,13008,6979
11521,13008,6985
11522,13007,6989
11523,13007,6994
11524,13005,6991
11525,13008,6995
11526,13006,6995
11527,13009,6990
11528,13017,6988
11529,13019,6983
11530,13015,6984
11531,13017,6989
11532,13012,6992
11533,13006,6989
11534,13006,6994
11535,13003,7000
11536,12997,6998
11537,12995,7003
11538,13002,7004
11539,12997,7007
11540,12996,7003
11541,12997,6998
11542,13003,7000
11543,13004,7004
11544,12999,7003
11545,13000,7004
11546,12998,7003
11547,13001,6999
11548,12995,7004
11549,12993,7009
11550,12991,7005
11551,12996,7010
11552,12990,7015
11553,12989,7019
11554,12997,7015
11555,12993,7013
11556,12997,7013
11557,12999,7015
11558,13001,7016
11559,13003,7012
11560,12999,7007
11561,12997,7004
11562,13005,7005
11563,12999,7010
11564,12997,7009
11565,13005,7004
11566,13008,7002
11567,13014,6997
11568,13022,7000
11569,13028,7000
11570,13022,6999
11571,13024,7005
11572,13027,7011
11573,13028,7011
11574,13022,7011
11575,13018,7011
11576,13023,7010
11577,13023,7014
11578,13027,7009
11579,13034,7007
11580,13032,7013
11581,13028,7014
11582,13024,7020
11583,13028,7017
11584,13022,7013
11585,13024,7019
11586,13018,7021
11587,13014,7022
11588,13014,7018
11589,13022,7017
11590,13023,7015
11591,13021,7017
11592,13019,7013
11593,13018,7009
11594,13015,7013
11595,13023,7018
11596,13020,7024
11597,13022,7027
11598,13019,7026
11599,13017,7028
11600,13017,7033
11601,13014,7032
11602,13014,7030
11603,13017,7027
11604,13021,7033
11605,13018,7032
11606,13013,7034
11607,13020,7031
11608,13028,7034
11609,13035,7031
11610,13040,7035
11611,13040,7032
11612,13035,7032
11613,13032,7032
11614,13032,7029
11615,13026,7025
11616,13021,7026
11617,13024,7022
11618,13018,7020
11619,13015,7021
11620,13010,7024
11621,13008,7022
11622,13002,7025
11623,13001,7027
11624,12997,7028
11625,13001,7023
11626,13003,7025
11627,13011,7030
11628,13010,7025
11629,13014,7021
11630,13015,7021
11631,13014,7026
11632,13015,7024
11633,13021,7029
11634,13022,7032
11635,13026,7034
11636,13024,7040
11637,13027,7045
11638,13026,7048
11639,13029,7052
11640,13035,7049
11641,13035,7045
11642,13033,7047
11643,13030,7050
11644,13025,7053
11645,13026,7058
11646,13033,7064
11647,13031,7067
11648,13026,7073
11649,13030,7069
11650,13025,7074
11651,13033,7073
11652,13037,7074
11653,13034,7074
11654,13035,7071
11655,13035,7070
11656,13035,7069
11657,13037,7074
11658,13035,7071
11659,13029,7069
11660,13030,7070
11661,13032,7074
11662,13037,7079
11663,13035,7081
11664,13029,7085
11665,13028,7091
11666,13034,7092
11667,13029,7092
11668,13027,7090
11669,13033,7091
11670,13029,7094
11671,13029,7089
11672,13034,7087
11673,13036,7089
11674,13039,7091
11675,13045,7093
11676,13045,7090
11677,13042,7095
11678,13039,7097
11679,13042,7093
11680,13039,7095
11681,13041,7099
11682,13041,7097
11683,13043,7094
11684,13048,7100
11685,13051,7104
11686,13053,7106
11687,13056,7109
11688,13052,7113
11689,13058,7117
11690,13065,7116
11691,13059,7121
11692,13064,7122
11693,13060,7122
11694,13061,7120
11695,13058,7117
11696,13060,7115
11697,13065,7110
11698,13072,7105
11699,13078,7100
11700,13080,7105
11701,13082,7103
11702,13076,7103
11703,13072,7099
11704,13073,7102
11705,13068,7103
11706,13062,7103
11707,13061,7102
11708,13061,7108
11709,13062,7112
11710,13063,7111
11711,13070,7115
11712,13071,7119
11713,13069,7125
11714,13071,7126
11715,13077,7126
11716,13083,7125
11717,13081,7121
11718,13081,7125
11719,13076,7120
11720,13070,7124
11721,13066,7125
11722,13068,7125
11723,13075,7128
11724,13081,7125
11725,13080,7126
11726,13084,7125
11727,13088,7131
11728,13093,7132
11729,13096,7135
11730,13099,7136
11731,13100,7138
11732,13100,7143
11733,13100,7141
11734,13097,7139
11735,13095,7138
11736,13102,7138
11737,13098,7140
11738,13094,7146
11739,13094,7144
11740,13091,7143
11741,13090,7139
11742,13093,7135
11743,13096,7137
11744,13093,7133
11745,13100,7134
11746,13105,7129
11747,13101,7127
11748,13107,7125
11749,13106,7126
11750,13111,7125
11751,13118,7131
11752,13119,7130
11753,13120,7133
11754,13114,7131
11755,13114,7130
11756,13111,7131
11757,13114,7137
11758,13109,7136
11759,13113,7142
11760,13115,7140
11761,13113,7135
11762,13107,7131
11763,13109,7126
11764,13110,7121
11765,13107,7122
11766,13105,7127
11767,13109,7132
11768,13111,7136
11769,13113,7138
11770,13114,7143
11771,13115,7144
11772,13112,7141
11773,13120,7144
11774,13116,7146
11775,13113,7149
11776,13110,7147
11777,13105,7145
11778,13100,7142
11779,13099,7145
11780,13096,7151
11781,13104,7147
11782,13101,7152
11783,13106,7156
11784,13114,7162
11785,13121,7160
11786,13123,7162
11787,13124,7157
11788,13132,7162
11789,13128,7165
11790,13136,7171
11791,13138,7175
11792,13142,7178
11793,13150,7177
11794,13147,7176
11795,13146,7174
11796,13148,7173
11797,13148,7168
11798,13145,7169
11799,13142,7167
11800,13145,7171
11801,13150,7176
11802,13156,7180
11803,13154,7179
11804,13160,7179
11805,13162,7183
11806,13170,7180
11807,13169,7181
11808,13176,7177
11809,13181,7180
11810,13178,7184
11811,13181,7180
11812,13185,7184
11813,13182,7188
11814,13177,7189
11815,13175,7194
11816,13183,7199
11817,13187,7201
11818,13193,7207
11819,13197,7208
